knr2017,AAR,ART,prod,nytidutmh,utmar,totareal,VEKTFE,VEKTCH,KVEKTCH,ANDAD,ANDCH,ADPROD,CHPROD,METAD,METOFF,KMETOFF,METADANT,METOFFANT,METBEITAD,METBEITOFF,TOTBEITE,LNTOTBEITE,TOTBAR
1664.00,1979,hest,51.99,6.90,1108.78,1143.78,432,216,162,0.7,0.3,36.39605521,15.60,94.75732893,56.34304488,45.40840642,3448.792976,708.2943717,23796.67153,4887.231165,28683.9027,,25.86978724
1665.00,1979,hest,20.31,28.40,1206.28,1214.68,432,216,162,0.7,0.3,14.22020534,6.09,94.75732893,56.34304488,45.40840642,1347.468675,276.7357986,38268.11036,7859.296681,46127.40704,,38.23938641
1702.00,1979,hest,29.96,6.90,1260.49,1423.66,432,216,162,0.7,0.3,20.97329978,8.99,94.75732893,56.34304488,45.40840642,1987.373866,408.1560516,13712.87968,2816.276756,16529.15643,,13.11327851
1703.00,1979,hest,10.88,6.90,729.65,749.95,432,216,162,0.7,0.3,7.617473833,3.26,94.75732893,56.34304488,45.40840642,721.8114737,148.2417205,4980.499168,1022.867871,6003.36704,,8.22773527
1711.00,1979,hest,6.71,28.40,1181.45,1191.95,432,216,162,0.7,0.3,4.694117647,2.01,94.75732893,56.34304488,45.40840642,444.8020499,91.35102939,12632.37822,2594.369235,15226.74745,,12.88818609
1714.00,1979,hest,61.96,6.90,810.57,900.31,432,216,162,0.7,0.3,43.37473543,18.59,94.75732893,56.34304488,45.40840642,4110.074073,844.1046922,28359.5111,5824.322376,34183.83348,,42.17258655
1717.00,1979,hest,10.44,6.90,50.22,73.92,432,216,162,0.7,0.3,7.310121564,3.13,94.75732893,56.34304488,45.40840642,692.6875936,142.2604161,4779.544396,981.5968714,5761.141267,,114.7180659
1718.00,1979,hest,11.96,6.90,376.23,398.83,432,216,162,0.7,0.3,8.372871179,3.59,94.75732893,56.34304488,45.40840642,793.3909084,162.942316,5474.397268,1124.301981,6598.699249,,17.5390034
1719.00,1979,hest,55.94,6.90,486.82,621.11,432,216,162,0.7,0.3,39.15821238,16.78,94.75732893,56.34304488,45.40840642,3710.527611,762.0480097,25602.64052,5258.131267,30860.77178,,63.39257176
1721.00,1979,hest,35.74,6.90,1391.70,1478.88,432,216,162,0.7,0.3,25.01512867,10.72,94.75732893,56.34304488,45.40840642,2370.366776,486.8130555,16355.53075,3359.010083,19714.54084,,14.16579783
1724.00,1979,hest,8.95,6.90,548.56,559.96,432,216,162,0.7,0.3,6.266961178,2.69,94.75732893,56.34304488,45.40840642,593.8405017,121.9597372,4097.499462,841.5221869,4939.021649,,9.003612456
1725.00,1979,hest,4.81,28.40,708.46,736.96,432,216,162,0.7,0.3,3.366586716,1.44,94.75732893,56.34304488,45.40840642,319.0087648,65.51628765,9059.848921,1860.662569,10920.51149,,15.41443623
1736.00,1979,hest,8.58,6.90,2095.90,2132.70,432,216,162,0.7,0.3,6.002983668,2.57,94.75732893,56.34304488,45.40840642,568.826698,116.8225381,3924.904216,806.0755127,4730.979729,,2.257254511
1738.00,1979,hest,9.08,28.40,2627.35,2642.95,432,216,162,0.7,0.3,6.356639682,2.72,94.75732893,56.34304488,45.40840642,602.3381972,123.7049478,17106.4048,3513.220517,20619.62532,,7.848069468
1739.00,1979,hest,0.00,28.40,1330.60,1335.50,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1740.00,1979,hest,0.79,6.90,1348.56,1355.46,432,216,162,0.7,0.3,0.555661145,0.24,94.75732893,56.34304488,45.40840642,52.65296589,10.81358019,363.3054647,74.6137033,437.919168,,0.324730949
1742.00,1979,hest,5.08,6.90,1081.09,1102.09,432,216,162,0.7,0.3,3.553855645,1.52,94.75732893,56.34304488,45.40840642,336.7538683,69.16068064,2323.601691,477.2086964,2800.810388,,2.590728235
1743.00,1979,hest,1.56,6.90,685.22,703.82,432,216,162,0.7,0.3,1.092375654,0.47,94.75732893,56.34304488,45.40840642,103.5105992,21.25844472,714.2231345,146.6832686,860.9064031,,1.256394155
1744.00,1979,hest,2.50,6.90,646.34,690.94,432,216,162,0.7,0.3,1.748767986,0.75,94.75732893,56.34304488,45.40840642,165.7085832,34.0323289,1143.389224,234.8230694,1378.212294,,2.132333282
1748.00,1979,hest,0.90,28.40,463.61,473.71,432,216,162,0.7,0.3,0.633404708,0.27,94.75732893,56.34304488,45.40840642,60.01973825,12.32652789,1704.560566,350.073392,2054.633958,,4.431815445
1749.00,1979,hest,0.00,28.40,423.84,433.34,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1750.00,1979,hest,5.08,6.90,287.23,302.73,432,216,162,0.7,0.3,3.552555786,1.52,94.75732893,56.34304488,45.40840642,336.6306972,69.13538442,2322.751811,477.0341525,2799.785963,,9.74754017
1751.00,1979,hest,6.00,6.90,971.20,1011.80,432,216,162,0.7,0.3,4.197970017,1.80,94.75732893,56.34304488,45.40840642,397.7884258,81.69562658,2744.740138,563.6998234,3308.439961,,3.40654856
1755.00,1979,hest,0.00,6.90,96.87,106.67,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1756.00,1979,hest,25.49,6.90,287.79,349.49,432,216,162,0.7,0.3,17.84055812,7.65,94.75732893,56.34304488,45.40840642,1690.523634,347.1905631,11664.61307,2395.614885,14060.22796,,48.85586004
1804.00,1979,hest,20.21,43.30,1284.88,1313.03,432,216,162,0.7,0.3,14.14379803,6.06,94.75732893,56.34304488,45.40840642,1340.228523,275.2488555,58031.89503,11918.27544,69950.17048,,54.44101432
1805.00,1979,hest,3.07,43.30,1926.13,1931.70,432,216,162,0.7,0.3,2.152021093,0.92,94.75732893,56.34304488,45.40840642,203.9197706,41.87993505,8829.726068,1813.401188,10643.12726,,5.525653645
1811.00,1979,hest,3.59,43.30,1195.58,1207.98,432,216,162,0.7,0.3,2.513611638,1.08,94.75732893,56.34304488,45.40840642,238.1831248,48.91675664,10313.3293,2118.095563,12431.42486,,10.39781935
1812.00,1979,hest,1.35,43.30,159.22,189.02,432,216,162,0.7,0.3,0.945066463,0.41,94.75732893,56.34304488,45.40840642,89.55197371,18.39169802,3877.600462,796.3605244,4673.960986,,29.35536356
1813.00,1979,hest,12.17,43.30,972.13,1002.10,432,216,162,0.7,0.3,8.515999008,3.65,94.75732893,56.34304488,45.40840642,806.9533192,165.7276903,34941.07872,7176.00899,42117.08771,,43.32454271
1815.00,1979,hest,0.00,43.30,140.36,155.96,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1816.00,1979,hest,1.13,43.30,509.29,516.49,432,216,162,0.7,0.3,0.790660377,0.34,94.75732893,56.34304488,45.40840642,74.92086545,15.38684047,3244.073474,666.2501923,3910.323666,,7.677990273
1818.00,1979,hest,1.42,43.30,56.15,61.35,432,216,162,0.7,0.3,0.996758665,0.43,94.75732893,56.34304488,45.40840642,94.45018868,19.39766681,4089.69317,839.918973,4929.612143,,87.79362677
1820.00,1979,hest,5.58,43.30,188.16,212.50,432,216,162,0.7,0.3,3.907205925,1.67,94.75732893,56.34304488,45.40840642,370.2363971,76.03714056,16031.23599,3292.408186,19323.64418,,102.6979389
1822.00,1979,hest,4.83,43.30,417.40,438.20,432,216,162,0.7,0.3,3.380785148,1.45,94.75732893,56.34304488,45.40840642,320.3541704,65.79259974,13871.33558,2848.819569,16720.15514,,40.0578705
1824.00,1979,hest,23.57,43.30,1791.16,1821.80,432,216,162,0.7,0.3,16.49554678,7.07,94.75732893,56.34304488,45.40840642,1563.073952,321.0156396,67681.10213,13899.97719,81581.07932,,45.5465058
1825.00,1979,hest,4.88,43.30,1896.23,1904.23,432,216,162,0.7,0.3,3.417696869,1.46,94.75732893,56.34304488,45.40840642,323.8518264,66.51092934,14022.78408,2879.92324,16902.70732,,8.913848702
1826.00,1979,hest,7.97,43.30,2417.03,2434.40,432,216,162,0.7,0.3,5.576936045,2.39,94.75732893,56.34304488,45.40840642,528.4555632,108.5313337,22882.12589,4699.406747,27581.53264,,11.41133235
1827.00,1979,hest,1.14,43.30,169.70,187.30,432,216,162,0.7,0.3,0.796603984,0.34,94.75732893,56.34304488,45.40840642,75.48406574,15.50250748,3268.460047,671.2585741,3939.718621,,23.21578445
1828.00,1979,hest,11.49,43.30,187.02,201.52,432,216,162,0.7,0.3,8.043135725,3.45,94.75732893,56.34304488,45.40840642,762.1460576,156.5254183,33000.92429,6777.55061,39778.4749,,212.6963688
1832.00,1979,hest,16.20,43.30,1439.40,1461.30,432,216,162,0.7,0.3,11.34219521,4.86,94.75732893,56.34304488,45.40840642,1074.756122,220.7275756,46536.94009,9557.504024,56094.44412,,38.97071288
1833.00,1979,hest,23.78,43.30,4266.15,4294.54,432,216,162,0.7,0.3,16.64630295,7.13,94.75732893,56.34304488,45.40840642,1577.359204,323.949467,68299.65353,14027.01192,82326.66545,,19.29764904
1834.00,1979,hest,7.82,43.30,248.77,255.57,432,216,162,0.7,0.3,5.473416667,2.35,94.75732893,56.34304488,45.40840642,518.6463435,106.5167694,22457.38667,4612.176114,27069.56279,,108.8136141
1835.00,1979,hest,0.00,43.30,14.84,15.04,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1836.00,1979,hest,1.97,43.30,677.18,685.58,432,216,162,0.7,0.3,1.381704545,0.59,94.75732893,56.34304488,45.40840642,130.9266321,26.88900067,5669.12317,1164.293729,6833.416899,,10.09099043
1837.00,1979,hest,2.01,43.30,802.78,819.98,432,216,162,0.7,0.3,1.409768767,0.60,94.75732893,56.34304488,45.40840642,133.5859228,27.43515135,5784.270457,1187.942053,6972.212511,,8.685084968
1838.00,1979,hest,1.01,43.30,615.85,626.85,432,216,162,0.7,0.3,0.707205882,0.30,94.75732893,56.34304488,45.40840642,67.01294042,13.76275377,2901.66032,595.9272383,3497.587558,,5.679284823
1839.00,1979,hest,3.31,43.30,1181.57,1193.67,432,216,162,0.7,0.3,2.32,0.99,94.75732893,56.34304488,45.40840642,219.8370031,45.14892982,9518.942235,1954.948661,11473.8909,,9.710716163
1840.00,1979,hest,12.26,43.30,2083.30,2092.94,432,216,162,0.7,0.3,8.5787762,3.68,94.75732893,56.34304488,45.40840642,812.9019182,166.9493813,35198.65306,7228.908209,42427.56127,,20.36555526
1841.00,1979,hest,7.91,43.30,1099.28,1115.18,432,216,162,0.7,0.3,5.533529501,2.37,94.75732893,56.34304488,45.40840642,524.3424751,107.68661,22704.02917,4662.830211,27366.85938,,24.89525815
1845.00,1979,hest,18.84,43.30,1508.95,1512.55,432,216,162,0.7,0.3,13.1910085,5.65,94.75732893,56.34304488,45.40840642,1249.944731,256.7068607,54122.60685,11115.40707,65238.01392,,43.23404614
1848.00,1979,hest,6.38,43.30,946.32,975.82,432,216,162,0.7,0.3,4.464798237,1.91,94.75732893,56.34304488,45.40840642,423.0723552,86.88830269,18319.03298,3762.263507,22081.29649,,23.33385798
1849.00,1979,hest,6.66,43.30,928.86,935.46,432,216,162,0.7,0.3,4.664865191,2.00,94.75732893,56.34304488,45.40840642,442.0301653,90.78175479,19139.90616,3930.849982,23070.75614,,24.83771089
1850.00,1979,hest,1.98,43.30,1363.09,1365.19,432,216,162,0.7,0.3,1.3825,0.59,94.75732893,56.34304488,45.40840642,131.0020072,26.90448081,5672.386914,1164.964019,6837.350933,,5.016067122
1851.00,1979,hest,1.75,43.30,509.80,514.12,432,216,162,0.7,0.3,1.22767562,0.53,94.75732893,56.34304488,45.40840642,116.3312625,23.89148293,5037.143668,1034.501211,6071.644878,,11.90985657
1852.00,1979,hest,3.79,43.30,308.02,312.02,432,216,162,0.7,0.3,2.652501976,1.14,94.75732893,56.34304488,45.40840642,251.3440023,51.61966619,10883.1953,2235.131546,13118.32684,,42.58920474
1853.00,1979,hest,4.68,43.30,235.14,242.00,432,216,162,0.7,0.3,3.273173077,1.40,94.75732893,56.34304488,45.40840642,310.1571379,63.69838859,13429.80407,2758.140226,16187.9443,,68.84385599
1854.00,1979,hest,4.47,43.30,839.66,848.53,432,216,162,0.7,0.3,3.127220339,1.34,94.75732893,56.34304488,45.40840642,296.3270463,60.85803948,12830.96111,2635.15311,15466.11421,,18.41949624
1856.00,1979,hest,0.00,43.30,9.58,10.78,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1857.00,1979,hest,0.00,43.30,17.58,17.68,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1859.00,1979,hest,0.00,43.30,166.56,170.76,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1860.00,1979,hest,11.38,43.30,369.58,404.34,432,216,162,0.7,0.3,7.964971837,3.41,94.75732893,56.34304488,45.40840642,754.7394563,155.0042907,32680.21846,6711.685788,39391.90425,,106.5855951
1865.00,1979,hest,2.05,43.30,449.58,459.90,432,216,162,0.7,0.3,1.436368778,0.62,94.75732893,56.34304488,45.40840642,136.1064688,27.9528074,5893.410099,1210.35656,7103.766659,,15.80089563
1866.00,1979,hest,5.34,43.30,533.70,552.30,432,216,162,0.7,0.3,3.736783277,1.60,94.75732893,56.34304488,45.40840642,354.0876022,72.72058876,15331.99317,3148.801493,18480.79467,,34.62768347
1867.00,1979,hest,1.65,43.30,226.28,237.28,432,216,162,0.7,0.3,1.1573875,0.50,94.75732893,56.34304488,45.40840642,109.670948,22.52362371,4748.75205,975.2729066,5724.024957,,25.29620363
1868.00,1979,hest,0.00,43.30,302.55,307.90,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1870.00,1979,hest,16.96,43.30,673.43,691.50,432,216,162,0.7,0.3,11.87060982,5.09,94.75732893,56.34304488,45.40840642,1124.827279,231.010918,48705.0212,10002.77275,58707.79395,,87.17727744
1871.00,1979,hest,0.89,43.30,608.40,625.41,432,216,162,0.7,0.3,0.623969013,0.27,94.75732893,56.34304488,45.40840642,59.12563703,12.14290224,2560.140083,525.7876668,3085.92775,,5.072202088
1874.00,1979,hest,0.00,43.30,111.82,111.92,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1902.00,1979,hest,8.25,44.50,2497.07,2519.83,432,216,162,0.7,0.3,5.776099246,2.48,94.75732893,56.34304488,45.40840642,547.3277362,112.407198,24356.08426,5002.120313,29358.20458,,11.75706111
1903.00,1979,hest,16.11,44.50,401.57,423.94,432,216,162,0.7,0.3,11.27596605,4.83,94.75732893,56.34304488,45.40840642,1068.480424,219.4387068,47547.37887,9765.022453,57312.40132,,142.7208241
1911.00,1979,hest,14.09,44.50,496.70,511.00,432,216,162,0.7,0.3,9.863157583,4.23,94.75732893,56.34304488,45.40840642,934.6064674,191.9444006,41589.9878,8541.525828,50131.51363,,100.9291597
1913.00,1979,hest,6.25,44.50,455.28,465.38,432,216,162,0.7,0.3,4.376452442,1.88,94.75732893,56.34304488,45.40840642,414.7009436,85.16902765,18454.19199,3790.021731,22244.21372,,48.85831515
1917.00,1979,hest,1.67,44.50,230.14,236.14,432,216,162,0.7,0.3,1.170524194,0.50,94.75732893,56.34304488,45.40840642,110.915746,22.77927356,4935.750698,1013.677673,5949.428372,,25.85134428
1919.00,1979,hest,1.98,44.50,303.55,306.75,432,216,162,0.7,0.3,1.382592593,0.59,94.75732893,56.34304488,45.40840642,131.0107811,26.90628273,5829.979758,1197.329581,7027.309339,,23.15041785
1920.00,1979,hest,7.33,44.50,295.82,299.22,432,216,162,0.7,0.3,5.128641304,2.20,94.75732893,56.34304488,45.40840642,485.9763511,99.80718375,21625.94762,4441.419677,26067.3673,,88.11901595
1922.00,1979,hest,11.90,44.50,2530.05,2543.29,432,216,162,0.7,0.3,8.331494124,3.57,94.75732893,56.34304488,45.40840642,789.4701292,162.1370877,35131.42075,7215.100402,42346.52115,,16.73742462
1923.00,1979,hest,7.00,44.50,430.08,438.88,432,216,162,0.7,0.3,4.897810929,2.10,94.75732893,56.34304488,45.40840642,464.1034812,95.31505253,20652.60491,4241.519837,24894.12475,,57.88254453
1924.00,1979,hest,1.84,44.50,3186.18,3216.48,432,216,162,0.7,0.3,1.284951683,0.55,94.75732893,56.34304488,45.40840642,121.7585893,25.00611782,5418.257223,1112.772243,6531.029467,,2.049799279
1925.00,1979,hest,1.02,44.50,339.81,345.38,432,216,162,0.7,0.3,0.713906008,0.31,94.75732893,56.34304488,45.40840642,67.64782639,13.8931432,3010.328274,618.2448726,3628.573147,,10.67824121
1926.00,1979,hest,2.14,44.50,272.76,279.16,432,216,162,0.7,0.3,1.498629962,0.64,94.75732893,56.34304488,45.40840642,142.0061723,29.16445645,6319.274665,1297.818312,7617.092978,,27.9259898
1927.00,1979,hest,2.16,44.50,494.83,500.53,432,216,162,0.7,0.3,1.513846863,0.65,94.75732893,56.34304488,45.40840642,143.4480852,29.4605887,6383.439791,1310.996197,7694.435988,,15.54965541
1928.00,1979,hest,0.00,44.50,238.05,238.65,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1929.00,1979,hest,0.00,44.50,270.75,270.95,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1931.00,1979,hest,11.27,44.50,841.11,856.89,432,216,162,0.7,0.3,7.888253929,3.38,94.75732893,56.34304488,45.40840642,747.4698723,153.511303,33262.40932,6831.252985,40093.6623,,47.66756108
1933.00,1979,hest,13.63,44.50,1392.92,1442.09,432,216,162,0.7,0.3,9.543557591,4.09,94.75732893,56.34304488,45.40840642,904.3220258,185.7247465,40242.33015,8264.751219,48507.08137,,34.82402533
1936.00,1979,hest,1.90,44.50,1000.03,1003.63,432,216,162,0.7,0.3,1.330297872,0.57,94.75732893,56.34304488,45.40840642,126.0554731,25.88858848,5609.468552,1152.042187,6761.510739,,6.7613079
1938.00,1979,hest,9.03,44.50,782.92,796.80,432,216,162,0.7,0.3,6.3175,2.71,94.75732893,56.34304488,45.40840642,598.6294255,122.9432604,26639.00944,5470.975087,32109.98452,,41.01311057
1939.00,1979,hest,5.57,44.50,1478.00,1484.20,432,216,162,0.7,0.3,3.8975,1.67,94.75732893,56.34304488,45.40840642,369.3166895,75.84825602,16434.59268,3375.247393,19809.84008,,13.40313943
1940.00,1979,hest,12.34,44.50,953.70,965.60,432,216,162,0.7,0.3,8.638842593,3.70,94.75732893,56.34304488,45.40840642,818.5936491,168.1183181,36427.41739,7481.265154,43908.68254,,46.04035078
1941.00,1979,hest,1.98,44.50,464.51,465.30,432,216,162,0.7,0.3,1.382580645,0.59,94.75732893,56.34304488,45.40840642,131.009649,26.90605022,5829.929379,1197.319235,7027.248614,,15.12830426
1942.00,1979,hest,2.82,44.50,3336.36,3354.00,432,216,162,0.7,0.3,1.974604874,0.85,94.75732893,56.34304488,45.40840642,187.1082836,38.42728314,8326.31862,1710.0141,10036.33272,,3.008168399
1943.00,1979,hest,2.26,44.50,2046.20,2051.00,432,216,162,0.7,0.3,1.580384615,0.68,94.75732893,56.34304488,45.40840642,149.7530248,30.75546297,6664.009605,1368.618102,8032.627707,,3.92563176
2002.00,1979,hest,0.00,38.60,582.85,584.20,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
2003.00,1979,hest,4.87,38.60,1228.12,1236.50,432,216,162,0.7,0.3,3.411790541,1.46,94.75732893,56.34304488,45.40840642,323.2921585,66.39598778,12479.07732,2562.885128,15041.96245,,12.24795822
2004.00,1979,hest,0.00,38.60,818.85,820.40,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
2011.00,1979,hest,0.72,38.60,8991.71,8995.30,432,216,162,0.7,0.3,0.506933227,0.22,94.75732893,56.34304488,45.40840642,48.03563851,9.865298566,1854.175646,380.8005247,2234.976171,,0.248559637
2012.00,1979,hest,13.20,38.60,3609.01,3639.80,432,216,162,0.7,0.3,9.240011818,3.96,94.75732893,56.34304488,45.40840642,875.5588392,179.8175194,33796.57119,6940.95625,40737.52744,,11.28772917
2014.00,1979,hest,0.00,38.60,672.43,673.10,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
2015.00,1979,hest,0.00,38.60,539.30,539.40,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
2017.00,1979,hest,0.00,38.60,1741.90,1743.90,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
2018.00,1979,hest,0.00,38.60,1073.20,1073.40,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
2019.00,1979,hest,0.00,38.60,893.00,893.20,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
2020.00,1979,hest,0.66,38.60,4637.36,4645.90,432,216,162,0.7,0.3,0.464286405,0.20,94.75732893,56.34304488,45.40840642,43.99453958,9.035359614,1698.189228,348.7648811,2046.954109,,0.441405047
2021.00,1979,hest,0.70,38.60,5206.43,5217.00,432,216,162,0.7,0.3,0.491568571,0.21,94.75732893,56.34304488,45.40840642,46.57972482,9.566290919,1797.977378,369.2588295,2167.236207,,0.41626147
2022.00,1979,hest,0.00,38.60,3246.10,3247.90,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
2023.00,1979,hest,1.90,38.60,1355.93,1356.60,432,216,162,0.7,0.3,1.33,0.57,94.75732893,56.34304488,45.40840642,126.0272475,25.88279166,4864.651753,999.0757581,5863.727511,,4.324506067
2024.00,1979,hest,0.00,38.60,1082.40,1082.50,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
2025.00,1979,hest,6.99,38.60,3827.20,3853.40,432,216,162,0.7,0.3,4.891941593,2.10,94.75732893,56.34304488,45.40840642,463.5473186,95.20083088,17892.9265,3674.752072,21567.67857,,5.63536752
2027.00,1979,hest,0.00,38.60,1372.90,1375.60,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
2028.00,1979,hest,0.00,38.60,1415.33,1415.50,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
2030.00,1979,hest,12.11,38.60,3476.36,3485.10,432,216,162,0.7,0.3,8.478451904,3.63,94.75732893,56.34304488,45.40840642,803.3954559,164.9969957,31011.0646,6368.884033,37379.94863,,10.75261153
101.00,1989,hest,6.63,56.00,535.04,596.72,432,216,162,0.7,0.3,4.638442419,1.99,94.75732893,56.34304488,45.40840642,439.5264141,90.26754795,24613.47919,5054.982685,29668.46187,,55.45092306
104.00,1989,hest,0.32,56.00,50.12,57.78,432,216,162,0.7,0.3,0.221052632,0.09,94.75732893,56.34304488,45.40840642,20.94635692,4.30184903,1172.995988,240.9035457,1413.899533,,28.21028598
105.00,1989,hest,22.24,56.00,288.05,370.26,432,216,162,0.7,0.3,15.56489044,6.67,94.75732893,56.34304488,45.40840642,1474.887443,302.9043733,82593.69681,16962.6449,99556.34171,,345.6217383
106.00,1989,hest,23.02,56.00,210.44,281.97,432,216,162,0.7,0.3,16.11466373,6.91,94.75732893,56.34304488,45.40840642,1526.982491,313.6033714,85511.01952,17561.7888,103072.8083,,489.7966561
