knr2017,AAR,ART,prod,nytidutm,utmar,totareal,,VEKTCH,ANDAD,METOFF,,METBEITEANTALL,METBEITEOFF,TOTBAR
136,1969,storf,351.94,19.74,42.12,69.17,,304,1,72.80399107,,25622.31091,505784.4174,12008.17705
137,1969,storf,647.95,19.74,203.09,238.79,,304,1,72.80399107,,47173.62252,931207.3086,4585.195276
138,1969,storf,393.53,19.74,109.54,139.54,,304,1,72.80399107,,28650.53133,565561.4884,5163.05905
211,1969,storf,353.21,22.05,94.87,133.28,,304,1,72.80399107,,25714.86535,567012.781,5976.734279
213,1969,storf,468.89,22.05,127.46,162.08,,304,1,72.80399107,,34136.70127,752714.263,5905.493982
214,1969,storf,522.85,22.05,61.32,101,,304,1,72.80399107,,38065.35235,839341.0194,13687.88355
215,1969,storf,140.61,22.05,71.11,86.54,,304,1,72.80399107,,10237.18466,225729.9218,3174.376625
216,1969,storf,72.4,22.05,53.73,59.56,,304,1,72.80399107,,5271.211187,116230.2067,2163.227371
217,1969,storf,8.55,22.05,31.98,34.27,,304,1,72.80399107,,622.4741236,13725.55443,429.1918207
219,1969,storf,396.31,22.05,169,189.13,,304,1,72.80399107,,28852.99979,636208.6454,3764.548198
220,1969,storf,373.19,22.05,84.84,96.97,,304,1,72.80399107,,27169.36185,599084.4287,7061.344044
221,1969,storf,1413.14,22.05,796.95,896.74,,304,1,72.80399107,,102882.5804,2268560.899,2846.553609
226,1969,storf,1456.74,22.05,124.53,198.91,,304,1,72.80399107,,106056.6887,2338549.986,18779.00896
227,1969,storf,522.54,22.05,110.56,137.77,,304,1,72.80399107,,38042.78366,838843.3798,7587.223044
228,1969,storf,88.3,22.05,50.62,56.64,,304,1,72.80399107,,6428.265727,141743.2593,2800.143407
229,1969,storf,641.47,22.05,165.73,195.71,,304,1,72.80399107,,46701.28902,1029763.423,6213.500409
230,1969,storf,137.76,22.05,60.83,67.47,,304,1,72.80399107,,10029.71335,221155.1794,3635.626819
231,1969,storf,482.65,22.05,50.68,75.01,,304,1,72.80399107,,35138.51509,774804.2578,15288.1661
233,1969,storf,293.57,22.05,165.15,180.48,,304,1,72.80399107,,21373.25625,471280.3002,2853.650017
234,1969,storf,759,22.05,55.95,81.95,,304,1,72.80399107,,55258.35274,1218446.678,21777.42052
235,1969,storf,1953.69,22.05,161.13,249.93,,304,1,72.80399107,,142236.3669,3136311.89,19464.48141
236,1969,storf,1645.39,22.05,470.97,611.35,,304,1,72.80399107,,119790.7691,2641386.459,5608.396414
237,1969,storf,1827.43,22.05,334.9,387.02,,304,1,72.80399107,,133044.3437,2933627.778,8759.712684
238,1969,storf,1579.6,22.05,273.7,324.7,,304,1,72.80399107,,115001.4205,2535781.323,9264.820324
239,1969,storf,332.32,22.05,253.44,260.74,,304,1,72.80399107,,24193.91448,533475.8143,2104.939293
301,1969,storf,160.22,22.05,390.37,426.59,,304,1,72.80399107,,11664.33192,257198.5189,658.8583111
402,1969,storf,794.42,23.52,910.53,963.69,,304,1,72.80399107,,57837.21381,1360331.269,1493.999395
403,1969,storf,559.68,23.52,289.58,338.2,,304,1,72.80399107,,40746.66227,958361.4967,3309.487868
412,1969,storf,5970.59,23.52,941.89,1124.8,,304,1,72.80399107,,434683.0259,10223744.77,10854.49975
415,1969,storf,588.65,23.52,314.76,362.51,,304,1,72.80399107,,42856.125,1007976.06,3202.363896
417,1969,storf,1376.84,23.52,539.87,640.73,,304,1,72.80399107,,100239.4174,2357631.096,4367.034835
418,1969,storf,526.07,23.52,447.68,473.48,,304,1,72.80399107,,38299.85997,900812.7064,2012.17992
419,1969,storf,448.19,23.52,413.61,478.01,,304,1,72.80399107,,32630.23628,767463.1572,1855.523699
420,1969,storf,616.97,23.52,567.33,605.27,,304,1,72.80399107,,44917.59473,1056461.828,1862.164575
423,1969,storf,777.62,23.52,711.45,777.75,,304,1,72.80399107,,56613.7702,1331555.875,1871.608511
425,1969,storf,617.04,23.52,905.84,1004.97,,304,1,72.80399107,,44923.01862,1056589.398,1166.419454
426,1969,storf,315.46,23.52,630.32,678.82,,304,1,72.80399107,,22966.95237,540182.7197,856.997588
427,1969,storf,813.19,23.52,1162.4,1209.82,,304,1,72.80399107,,59203.37479,1392463.375,1197.921004
428,1969,storf,1135.91,23.52,2925.19,2948.35,,304,1,72.80399107,,82698.97691,1945079.937,664.9414011
429,1969,storf,297.37,23.52,1277.2,1295.29,,304,1,72.80399107,,21649.86352,509204.79,398.688373
430,1969,storf,549.05,23.52,2109.51,2130,,304,1,72.80399107,,39973.26919,940171.2913,445.6823107
432,1969,storf,537.02,23.52,3042.83,3063.83,,304,1,72.80399107,,39097.03955,919562.3702,302.2062916
434,1969,storf,399.35,23.52,1906.91,1920.91,,304,1,72.80399107,,29074.19008,683824.9506,358.6036838
436,1969,storf,1244.07,23.52,1066.95,1097.65,,304,1,72.80399107,,90573.51685,2130289.116,1996.615695
437,1969,storf,1947.56,23.52,1764.56,1820.62,,304,1,72.80399107,,141790.0887,3334902.886,1889.934537
438,1969,storf,1155.92,23.52,892.71,920.81,,304,1,72.80399107,,84155.62197,1979340.229,2217.226455
439,1969,storf,803.02,23.52,1231.51,1257.21,,304,1,72.80399107,,58463.05679,1375051.096,1116.556987
441,1969,storf,1031.23,23.52,977.23,1007.43,,304,1,72.80399107,,75077.45039,1765821.633,1806.966255
501,1969,storf,1138.1,22.68,413.89,447.03,,304,1,72.80399107,,82858.02316,1879219.965,4540.385043
502,1969,storf,2510.59,22.68,559.75,630.88,,304,1,72.80399107,,182781.2226,4145478.129,7405.945741
511,1969,storf,1057.72,22.68,1317.5,1347,,304,1,72.80399107,,77005.97806,1746495.582,1325.613345
512,1969,storf,1549.74,22.68,2133.37,2174.17,,304,1,72.80399107,,112827.2758,2558922.615,1199.47436
513,1969,storf,1020.39,22.68,1954.55,1978.85,,304,1,72.80399107,,74288.74051,1684868.635,862.0238084
514,1969,storf,1127.76,22.68,1848.3,1871,,304,1,72.80399107,,82105.52649,1862153.341,1007.49518
515,1969,storf,1195.15,22.68,1239.69,1272.23,,304,1,72.80399107,,87011.46167,1973419.951,1591.865668
516,1969,storf,1449.51,22.68,1050.36,1096.57,,304,1,72.80399107,,105530.1531,2393423.872,2278.670048
517,1969,storf,890.39,22.68,856.34,892.22,,304,1,72.80399107,,64823.73855,1470202.39,1716.844233
519,1969,storf,1407.44,22.68,666.75,702.25,,304,1,72.80399107,,102466.987,2323951.266,3485.491213
520,1969,storf,1717.9,22.68,1174.17,1222.3,,304,1,72.80399107,,125069.8543,2836584.296,2415.820789
521,1969,storf,1167.46,22.68,585.42,616.62,,304,1,72.80399107,,84995.69246,1927702.305,3292.853515
522,1969,storf,2799.89,22.68,1083.44,1152.54,,304,1,72.80399107,,203842.8178,4623155.107,4267.107645
528,1969,storf,2046.1,22.68,373.62,486.52,,304,1,72.80399107,,148964.5961,3378517.04,9042.655746
529,1969,storf,1709.08,22.68,172.1,231.51,,304,1,72.80399107,,124427.8756,2822024.218,16397.58407
532,1969,storf,634.74,22.68,179.16,194.74,,304,1,72.80399107,,46211.40339,1048074.629,5849.936531
533,1969,storf,904.47,22.68,245.36,273.16,,304,1,72.80399107,,65848.9698,1493454.635,6086.78935
534,1969,storf,2375.08,22.68,582.39,659.57,,304,1,72.80399107,,172915.655,3921727.055,6733.850264
536,1969,storf,509.49,22.68,635.76,661.35,,304,1,72.80399107,,37093.26472,841275.2439,1323.259161
538,1969,storf,1379.79,22.68,886.56,928.23,,304,1,72.80399107,,100454.101,2278299.011,2569.819314
540,1969,storf,763.59,22.68,1049.82,1071.12,,304,1,72.80399107,,55592.53326,1260838.654,1201.004605
541,1969,storf,538.02,22.68,429.58,444.58,,304,1,72.80399107,,39170.2582,888381.456,2068.023316
542,1969,storf,1231.45,22.68,819.44,855.65,,304,1,72.80399107,,89654.27621,2033358.984,2481.400694
543,1969,storf,1249.21,22.68,390.64,421.04,,304,1,72.80399107,,90947.72391,2062694.378,5280.294845
544,1969,storf,1240.81,22.68,853.96,882.26,,304,1,72.80399107,,90335.89298,2048818.053,2399.196745
545,1969,storf,1093.64,22.68,1293.26,1313.76,,304,1,72.80399107,,79621.26541,1805810.3,1396.32425
602,1969,storf,380.32,23.94,119.92,134.65,,304,1,72.80399107,,27688.82418,662870.4509,5527.605495
604,1969,storf,917.93,23.94,718.35,756.52,,304,1,72.80399107,,66829.09033,1599888.422,2227.171187
605,1969,storf,991.31,23.94,1352.75,1428.52,,304,1,72.80399107,,72171.10744,1727776.312,1277.232535
612,1969,storf,441.49,23.94,111.5,133.7,,304,1,72.80399107,,32142.52379,769492.0196,6901.273719
615,1969,storf,34.87,23.94,663.79,670.69,,304,1,72.80399107,,2538.945116,60782.34607,91.56863778
616,1969,storf,251.64,23.94,761.3,775.6,,304,1,72.80399107,,18320.18616,438585.2566,576.100429
617,1969,storf,569.3,23.94,495.24,516.32,,304,1,72.80399107,,41447.63713,992256.433,2003.587014
618,1969,storf,603.93,23.94,695.15,714.75,,304,1,72.80399107,,43968.5097,1052606.122,1514.214374
619,1969,storf,1010.67,23.94,1056.21,1088.16,,304,1,72.80399107,,73580.44585,1761515.874,1667.770494
620,1969,storf,543.08,23.94,1672.39,1688.99,,304,1,72.80399107,,39538.02745,946540.3771,565.9806487
621,1969,storf,1035.72,23.94,779.61,812.61,,304,1,72.80399107,,75404.23111,1805177.293,2315.487606
622,1969,storf,279.65,23.94,332.05,341.35,,304,1,72.80399107,,20359.58691,487408.5106,1467.876858
623,1969,storf,1134.27,23.94,409.5,461.18,,304,1,72.80399107,,82579.61769,1976956.047,4827.731496
624,1969,storf,933.05,23.94,369.09,421.86,,304,1,72.80399107,,67929.63472,1626235.455,4406.067505
625,1969,storf,116.2,23.94,103.57,112.56,,304,1,72.80399107,,8459.480188,202519.9557,1955.39206
626,1969,storf,1124.99,23.94,243.58,284,,304,1,72.80399107,,81903.44647,1960768.508,8049.79271
627,1969,storf,258.58,23.94,94.22,111.04,,304,1,72.80399107,,18825.60832,450685.0631,4783.326927
628,1969,storf,155.8,23.94,143.13,156.85,,304,1,72.80399107,,11342.6982,271544.195,1897.18574
631,1969,storf,505.4,23.94,526.59,538.19,,304,1,72.80399107,,36795.13709,880875.5818,1672.792081
632,1969,storf,301.41,23.94,419.8,429.6,,304,1,72.80399107,,21944.19931,525344.1315,1251.415273
633,1969,storf,651.82,23.94,2260.74,2278.94,,304,1,72.80399107,,47455.38831,1136081.996,502.5266046
701,1969,storf,389.05,21.63,45.98,67.46,,304,1,72.80399107,,28324.24565,612653.4333,13324.34609
702,1969,storf,395.36,21.63,63.84,83.78,,304,1,72.80399107,,28783.67423,622590.8736,9752.363308
704,1969,storf,570.74,21.63,61.59,104.8,,304,1,72.80399107,,41552.46405,898779.7975,14592.95011
709,1969,storf,1166.27,21.63,418.12,496.6,,304,1,72.80399107,,84909.04642,1836582.674,4392.477457
710,1969,storf,2107.35,21.63,310.06,417.5,,304,1,72.80399107,,153423.7086,3318554.816,10702.944
711,1969,storf,73.13,21.63,52.12,55.96,,304,1,72.80399107,,5324.13047,115160.9421,2209.534575
713,1969,storf,616.99,21.63,140.34,173.9,,304,1,72.80399107,,44919.64963,971612.0215,6923.272207
714,1969,storf,316.58,21.63,134.14,148.51,,304,1,72.80399107,,23047.92347,498526.5847,3716.464773
716,1969,storf,1595.06,21.63,125.1,224,,304,1,72.80399107,,116126.9088,2511825.037,20078.53746
722,1969,storf,160.48,21.63,46.68,59.23,,304,1,72.80399107,,11683.31437,252710.0899,5413.66945
723,1969,storf,46.61,21.63,34.8,37.54,,304,1,72.80399107,,3393.246016,73395.91132,2109.077911
728,1969,storf,533.22,21.63,249.26,271.66,,304,1,72.80399107,,38820.70487,839691.8464,3368.738853
805,1969,storf,217.56,24.57,150.12,157.53,,304,1,72.80399107,,15839.20563,389169.2822,2592.387971
806,1969,storf,1566.68,24.57,678.34,722,,304,1,72.80399107,,114060.5399,2802467.467,4131.361068
807,1969,storf,518.95,24.57,831.77,851.07,,304,1,72.80399107,,37781.98776,928303.4393,1116.057852
811,1969,storf,324.28,24.57,197.76,204.66,,304,1,72.80399107,,23609.0228,580073.6902,2933.220521
814,1969,storf,185.27,24.57,271.05,280.53,,304,1,72.80399107,,13488.1835,331404.6685,1222.669871
815,1969,storf,96.85,24.57,286.75,290.75,,304,1,72.80399107,,7051.338241,173251.3806,604.1896446
817,1969,storf,324.07,24.57,986.57,998.27,,304,1,72.80399107,,23593.93482,579702.9786,587.594371
819,1969,storf,578.65,24.57,361.62,390.21,,304,1,72.80399107,,42128.26644,1035091.506,2862.373503
821,1969,storf,429.11,24.57,237.43,261.3,,304,1,72.80399107,,31241.0016,767591.4093,3232.916688
822,1969,storf,355,24.57,261.44,286.44,,304,1,72.80399107,,25845.64918,635027.6004,2428.96114
826,1969,storf,403.34,24.57,1900.86,1914.48,,304,1,72.80399107,,29364.52504,721486.3803,379.557874
827,1969,storf,336.9,24.57,737.59,749.69,,304,1,72.80399107,,24527.96557,602652.114,817.0557004
828,1969,storf,343.98,24.57,657.48,670.28,,304,1,72.80399107,,25042.91497,615304.4209,935.8526813
829,1969,storf,286.73,24.57,617.65,627.14,,304,1,72.80399107,,20875.33104,512906.8836,830.4167144
830,1969,storf,85.25,24.57,784.41,788.71,,304,1,72.80399107,,6206.590875,152495.9378,194.4084571
831,1969,storf,80.86,24.57,1126.02,1132.62,,304,1,72.80399107,,5886.826712,144639.3323,128.4518324
833,1969,storf,240.64,24.57,920.74,931.54,,304,1,72.80399107,,17519.70508,430459.1539,467.5143405
834,1969,storf,512.54,24.57,2912.57,2929.17,,304,1,72.80399107,,37314.83268,916825.439,314.7822847
901,1969,storf,18.14,26.25,171.43,175.25,,304,1,72.80399107,,1320.504898,34663.25357,202.2006275
904,1969,storf,383.24,26.25,254.04,273.53,,304,1,72.80399107,,27901.4464,732412.968,2883.061597
906,1969,storf,500.81,26.25,235.13,253.79,,304,1,72.80399107,,36460.75198,957094.7395,4070.491811
911,1969,storf,158.76,26.25,308.84,314.64,,304,1,72.80399107,,11558.29454,303405.2317,982.4026411
912,1969,storf,77.1,26.25,318.6,321.7,,304,1,72.80399107,,5613.530629,147355.179,462.5084087
914,1969,storf,172.34,26.25,198.56,204.47,,304,1,72.80399107,,12547.30512,329366.7595,1658.776992
919,1969,storf,165.36,26.25,601.9,608.8,,304,1,72.80399107,,12039.00325,316023.8352,525.0437535
926,1969,storf,220.53,26.25,167.62,174.46,,304,1,72.80399107,,16055.51912,421457.3769,2514.36211
928,1969,storf,320.46,26.25,621.7,632.7,,304,1,72.80399107,,23330.70609,612431.0349,985.090936
929,1969,storf,78.02,26.25,1079.87,1088.77,,304,1,72.80399107,,5679.984654,149099.5972,138.0718023
935,1969,storf,116.36,26.25,242.48,246.18,,304,1,72.80399107,,8471.56304,222378.5298,917.1005023
937,1969,storf,279.16,26.25,519.52,529.42,,304,1,72.80399107,,20324.14416,533508.7841,1026.926363
938,1969,storf,77.18,26.25,1178.77,1186.27,,304,1,72.80399107,,5618.951685,147497.4817,125.1282962
940,1969,storf,209.49,26.25,1160.72,1169.82,,304,1,72.80399107,,15251.83848,400360.7602,344.9244953
941,1969,storf,54.04,26.25,1303.51,1305.41,,304,1,72.80399107,,3934.051524,103268.8525,79.22367493
1001,1969,storf,290.02,26.88,251.81,260.07,,304,1,72.80399107,,21114.38521,567554.6744,2253.900458
1002,1969,storf,369.71,26.88,196.73,208.41,,304,1,72.80399107,,26916.48252,723515.0503,3677.70574
1003,1969,storf,1246.78,26.88,219,250.88,,304,1,72.80399107,,90770.68395,2439915.984,11141.16888
1004,1969,storf,547.91,26.88,467.01,479.9,,304,1,72.80399107,,39890.38771,1072253.622,2295.997134
1014,1969,storf,535.51,26.88,352.1,364.56,,304,1,72.80399107,,38987.50609,1047984.164,2976.382175
1017,1969,storf,366.34,26.88,197.24,206.9,,304,1,72.80399107,,26671.01409,716916.8587,3634.743757
1018,1969,storf,167.33,26.88,136.34,141.54,,304,1,72.80399107,,12181.98825,327451.8442,2401.729824
1021,1969,storf,579.34,26.88,366.3,380.4,,304,1,72.80399107,,42178.57488,1133760.093,3095.168148
1026,1969,storf,207.93,26.88,825.31,833.51,,304,1,72.80399107,,15138.42174,406920.7764,493.0520367
1027,1969,storf,388.33,26.88,227.36,238.56,,304,1,72.80399107,,28271.64852,759941.9123,3342.460909
1029,1969,storf,713.71,26.88,283.98,298.28,,304,1,72.80399107,,51961.25357,1396718.496,4918.369237
1032,1969,storf,944.34,26.88,356.29,373.3,,304,1,72.80399107,,68751.96992,1848052.952,5186.934664
1034,1969,storf,355.25,26.88,409.89,424.59,,304,1,72.80399107,,25863.35992,695207.1147,1696.082155
1037,1969,storf,927.93,26.88,893.4,916.17,,304,1,72.80399107,,67557.36362,1815941.934,2032.619134
1046,1969,storf,236.98,26.88,1427.5,1439.6,,304,1,72.80399107,,17253.12146,463763.9048,324.8783921
1101,1969,storf,1163.49,29.82,346.15,393.52,,304,1,72.80399107,,84706.46193,2525946.695,7297.260421
1102,1969,storf,3388.9,29.82,204.96,283.67,,304,1,72.80399107,,246725.7772,7357362.675,35896.57824
1103,1969,storf,1268.75,29.82,48.46,66.35,,304,1,72.80399107,,92369.72249,2754465.125,56839.97368
1106,1969,storf,539.63,29.82,60.04,67.54,,304,1,72.80399107,,39287.41266,1171550.646,19512.83554
1111,1969,storf,417.93,29.82,253.04,266.33,,304,1,72.80399107,,30427.04701,907334.5418,3585.735622
1112,1969,storf,860.06,29.82,336.66,357.34,,304,1,72.80399107,,62615.76634,1867202.152,5546.254834
1114,1969,storf,1863.63,29.82,535.97,586.37,,304,1,72.80399107,,135679.8425,4045972.903,7548.87942
1119,1969,storf,4839,29.82,122.84,247.6,,304,1,72.80399107,,352298.4905,10505540.99,85522.15065
1120,1969,storf,4299.48,29.82,23.74,105.52,,304,1,72.80399107,,313019.4878,9334241.125,393186.231
1121,1969,storf,2951.2,29.82,90.79,169.3,,304,1,72.80399107,,214858.9275,6407093.218,70570.47272
1122,1969,storf,1187.62,29.82,518.39,561.3,,304,1,72.80399107,,86463.2746,2578334.849,4973.735698
1124,1969,storf,2299.94,29.82,30.04,68.38,,304,1,72.80399107,,167444.5954,4993197.836,166218.3035
1127,1969,storf,827.75,29.82,7.75,23.81,,304,1,72.80399107,,60263.85745,1797068.229,231879.7715
1129,1969,storf,404.26,29.82,699.14,711.74,,304,1,72.80399107,,29431.73228,877654.2566,1255.334063
1130,1969,storf,963.37,29.82,168.22,192.73,,304,1,72.80399107,,70137.22077,2091491.924,12433.07528
1133,1969,storf,1388.17,29.82,973.64,1008.44,,304,1,72.80399107,,101064.0528,3013730.054,3095.322762
1134,1969,storf,1134.86,29.82,1641.69,1673.19,,304,1,72.80399107,,82622.38655,2463799.567,1500.770284
1135,1969,storf,249.22,29.82,498.83,507.3,,304,1,72.80399107,,18144.40801,541066.2467,1084.670623
1141,1969,storf,1582.99,29.82,63.86,104.46,,304,1,72.80399107,,115248.1182,3436698.883,53816.14287
1142,1969,storf,1808.75,29.82,25.52,64.92,,304,1,72.80399107,,131684.4767,3926831.096,153872.6919
1144,1969,storf,99.12,29.82,3.13,5.73,,304,1,72.80399107,,7216.573218,215198.2134,68753.4228
1145,1969,storf,324.9,29.82,37.15,44.95,,304,1,72.80399107,,23654.00613,705362.4628,18986.87652
1146,1969,storf,2295.11,29.82,341.25,392.75,,304,1,72.80399107,,167093.0509,4982714.777,14601.36198
1149,1969,storf,2123.37,29.82,166.71,217.41,,304,1,72.80399107,,154589.5191,4609859.459,27651.96724
1151,1969,storf,37.99,29.82,5.14,6.14,,304,1,72.80399107,,2765.785303,82475.71773,16045.85948
1160,1969,storf,3322.86,27.83,505.29,610.19,,304,1,72.80399107,,241917.8043,6731362.904,13321.78136
1201,1969,storf,1970.4,25.83,410.34,444.68,,304,1,72.80399107,,143452.6632,3705382.29,9030.029462
1211,1969,storf,1715.33,25.83,652.5,678,,304,1,72.80399107,,124882.5461,3225716.166,4943.626308
1216,1969,storf,1048.79,25.83,200.3,224,,304,1,72.80399107,,76356.00168,1972275.524,9846.607706
1219,1969,storf,537.74,25.83,221,234.4,,304,1,72.80399107,,39149.63317,1011235.025,4575.724094
1221,1969,storf,248.75,25.83,129.53,137.84,,304,1,72.80399107,,18109.68491,467773.1613,3611.311366
1222,1969,storf,327.23,25.83,129.2,137.1,,304,1,72.80399107,,23823.50155,615361.045,4762.856385
1223,1969,storf,651.36,25.83,232.68,245.08,,304,1,72.80399107,,47421.36981,1224893.982,5264.285638
1224,1969,storf,1789,25.83,1052.75,1093.3,,304,1,72.80399107,,130246.6039,3364269.778,3195.696773
1227,1969,storf,179.2,25.83,191.9,196.9,,304,1,72.80399107,,13046.64248,336994.7753,1756.095755
1228,1969,storf,130.74,25.83,1578.44,1583.65,,304,1,72.80399107,,9518.032679,245850.7841,155.755546
1231,1969,storf,351.53,25.83,1294.2,1307.8,,304,1,72.80399107,,25592.63223,661057.6905,510.7848018
1232,1969,storf,132.96,25.83,1456.18,1459.28,,304,1,72.80399107,,9680.087846,250036.6691,171.707254
1233,1969,storf,177.85,25.83,675.57,681.77,,304,1,72.80399107,,12948.10017,334449.4275,495.0625804
1234,1969,storf,288.53,25.83,200.24,205.04,,304,1,72.80399107,,21006.25822,542591.6498,2709.706601
1235,1969,storf,1919.8,25.83,1678.5,1739.31,,304,1,72.80399107,,139768.858,3610229.603,2150.866609
1238,1969,storf,1237.36,25.83,560.4,583.76,,304,1,72.80399107,,90084.52247,2326883.215,4152.182754
1241,1969,storf,799.48,25.83,338.58,354.98,,304,1,72.80399107,,58205.612,1503450.958,4440.460033
1242,1969,storf,202,25.83,251.88,255.68,,304,1,72.80399107,,14706.61327,379871.8208,1508.146025
1243,1969,storf,641.23,25.83,123.08,133.27,,304,1,72.80399107,,46684.10221,1205850.36,9797.289244
1244,1969,storf,98.61,25.83,106.36,111.76,,304,1,72.80399107,,7179.201559,185438.7763,1743.501093
1245,1969,storf,104.39,25.83,91.68,94.33,,304,1,72.80399107,,7599.797261,196302.7633,2141.173247
1246,1969,storf,181.88,25.83,135.25,141.25,,304,1,72.80399107,,13241.75859,342034.6243,2528.906649
1247,1969,storf,199.65,25.83,88.75,93.12,,304,1,72.80399107,,14535.48228,375451.5073,4230.439519
1251,1969,storf,271.09,25.83,710.15,717.37,,304,1,72.80399107,,19736.2249,509786.6891,717.8577612
